round,clone,number,P0,A1,A0,f,ss.f,length,mm,time ,fecundity,death.age,end.size,dead,infected,susceptible,spore yield,mult.inf,mult.uninf,mult.ed,tolerant
2,Dog.4,13,75,337.8,388.2709,5.806533996,5.806533996,50,0.9974342,0.359722222,0,14,75,1,0,1,0,0,1,0,No
2,Dog.4,14,75,306.88,386.3202,9.599480656,5.190030631,68,1.356510512,0.359722222,24,,97,0,0,1,0,0,1,0,No
2,Dog.4,15,75,315.21,384.3695,8.271600998,5.940535046,59,1.176972356,0.359722222,0,6,,1,0,1,0,0,0,1,No
2,Dog.4,1,200,253,362.1993,14.96175807,10.39010977,60,1.19692104,0.359722222,15,18,79,1,0,1,0,0,1,0,No
2,Dog.4,2,200,254.91,359.7686,14.36735698,10.31841208,59,1.176972356,0.359722222,6,18,83,1,0,1,0,0,1,0,No
2,Dog.4,3,200,298.97,357.3379,7.436513001,6.618470097,53,1.057280252,0.359722222,19,23,95,1,0,1,0,0,1,0,No
2,Dog.4,4,200,,,,,67,1.336561828,0.359722222,0,15,86,1,1,0,13.875,1,0,0,No
2,Dog.4,5,200,317.67,352.4765,4.335463817,4.008380009,52,1.037331568,0.359722222,8,20,84,1,1,0,36.75,1,0,0,No
2,Dog.4,6,200,302.07,350.0458,6.146627121,4.414411894,59,1.176972356,0.359722222,1,11,72,1,0,1,0,0,0,1,No
2,Dog.4,7,200,277.37,347.6151,9.413241563,6.760443524,59,1.176972356,0.359722222,5,16,84,1,0,1,0,0,1,0,No
2,Dog.4,8,200,256.19,345.1844,12.43290205,9.23967156,58,1.157023672,0.359722222,18,,93,0,0,1,0,0,1,0,No
2,Dog.4,9,200,279.06,342.7537,8.57266892,5.953242306,60,1.19692104,0.359722222,5,14,85,1,1,0,,1,0,0,No
2,Dog.4,10,200,266.01,340.323,10.27297937,6.902028603,61,1.216869724,0.359722222,3,11,67,1,0,1,0,0,0,1,No
2,Dog.4,11,200,271.05,337.8923,9.191421311,7.596215959,55,1.09717762,0.359722222,6,17,86,1,0,1,0,0,1,0,No
2,Dog.4,12,200,254.55,335.4616,11.5093062,8.856037395,57,1.137074988,0.359722222,5,13,80,1,1,0,,1,0,0,No
2,Dog.4,13,200,295.07,333.0309,5.046504831,4.850542898,51,1.017382884,0.359722222,27,,97,0,0,1,0,0,1,0,No
2,Dog.4,14,200,247.12,330.6002,12.13585332,8.427675919,60,1.19692104,0.359722222,0,6,,1,0,1,0,0,0,1,No
2,Dog.4,15,200,259.54,328.1695,9.783357632,9.045264083,52,1.037331568,0.359722222,0,7,,1,0,1,0,0,0,1,No
2,Dog.4,1,393,,,,,58,1.157023672,0.359722222,18,18,81,1,1,0,29.125,1,0,0,No
2,Dog.4,2,393,336.7,380.8448,5.137281322,3.817836892,58,1.157023672,0.359722222,2,12,76,1,0,1,0,0,1,0,No
2,Dog.4,3,393,341.85,376.7972,4.058759564,3.235618275,56,1.117126304,0.359722222,2,10,71,1,0,1,0,0,0,1,No
2,Dog.4,4,393,300.5,372.7496,8.984396011,5.156333799,66,1.316613144,0.359722222,4,11,77,1,0,1,0,0,0,1,No
2,Dog.4,5,393,368.37,368.702,0.037564896,0.026086733,60,1.19692104,0.359722222,17,18,85,1,1,0,29.75,1,0,0,No
2,Dog.4,6,393,303.22,364.6544,7.693079396,5.919574789,57,1.137074988,0.359722222,3,15,81,1,1,0,20.875,1,0,0,No
2,Dog.4,7,393,297.79,360.6068,7.981142787,5.362229768,61,1.216869724,0.359722222,2,9,74,1,0,1,0,0,0,1,No
2,Dog.4,8,393,263.52,356.5592,12.60852124,8.755917525,60,1.19692104,0.359722222,0,11,84,1,0,1,0,0,0,1,No
2,Dog.4,9,393,294.45,352.5116,7.504720685,4.307117014,66,1.316613144,0.359722222,0,10,76,1,0,1,0,0,0,1,No
2,Dog.4,10,393,277.48,348.464,9.498415128,6.177429193,62,1.236818408,0.359722222,4,15,77,1,0,1,0,0,1,0,No
2,Dog.4,11,393,288.36,344.4164,7.407452749,4.383108136,65,1.29666446,0.359722222,4,13,79,1,0,1,0,0,1,0,No
2,Dog.4,12,393,308.54,340.3688,4.093918931,2.842999258,60,1.19692104,0.359722222,0,6,,1,0,1,0,0,0,1,No
2,Dog.4,13,393,280.52,336.3212,7.565071915,6.732887073,53,1.057280252,0.359722222,27,,91,0,0,1,0,0,1,0,No
2,Dog.4,14,393,320.73,332.2736,1.474432606,0.958918188,62,1.236818408,0.359722222,6,14,80,1,0,1,0,0,1,0,No
2,Dog.4,15,393,322.47,328.226,0.737747869,0.737747869,50,0.9974342,0.359722222,0,6,,1,0,1,0,0,0,1,No
2,Down.282,1,0,342.96,387.0459,5.071993236,4.043361955,56,1.091155296,0.357638889,0,20,70,1,0,1,,0,1,0,No
2,Down.282,2,0,291.4,384.2618,11.60222808,10.32594169,53,1.032700548,0.357638889,5,15,67,1,0,1,,0,1,0,No
2,Down.282,3,0,395.57,381.4777,-1.521452292,-3.492773857,33,0.643002228,0.357638889,3,19,65,1,0,1,,0,1,0,No
2,Down.282,4,0,303.38,378.6936,9.300217198,5.858035524,63,1.227549708,0.357638889,14,15,68,1,0,1,,0,1,0,No
2,Down.282,5,0,337,375.9095,4.582785708,4.582785708,50,0.9742458,0.357638889,5,17,60,1,0,1,,0,1,0,No
2,Down.282,6,0,244.78,373.1254,17.68074116,15.15838577,54,1.052185464,0.357638889,3,11,67,1,0,1,,0,0,1,No
2,Down.282,1,75,300.67,411.6793,13.17941114,10.50654587,56,1.091155296,0.357638889,7,18,68,1,0,1,0,0,1,0,No
2,Down.282,2,75,362.72,409.7286,5.111180844,4.2241164,55,1.07167038,0.357638889,5,13,65,1,1,0,,1,0,0,No
2,Down.282,3,75,377.94,407.7779,3.187036405,3.063279897,51,0.993730716,0.357638889,5,17,60,1,1,0,6.25,1,0,0,No
2,Down.282,4,75,376.17,405.8272,3.182803383,3.182803383,50,0.9742458,0.357638889,11,16,64,1,1,0,18.875,1,0,0,No
2,Down.282,5,75,417.75,403.8765,-1.416541812,-1.361535767,51,0.993730716,0.357638889,7,15,62,1,1,0,5.375,1,0,0,No
2,Down.282,6,75,241.8,401.9258,21.31297401,21.31297401,50,0.9742458,0.357638889,0,7,,1,0,1,0,0,0,1,No
2,Down.282,1,200,351.87,362.1993,1.213493185,0.789212529,62,1.208064792,0.357638889,21,,76,0,0,1,0,0,1,0,No
2,Down.282,2,200,400.79,359.7686,-4.528725303,-4.187061116,52,1.013215632,0.357638889,6,22,62,1,0,1,0,0,1,0,No
2,Down.282,3,200,357.62,357.3379,-0.033097802,-0.034462518,49,0.954760884,0.357638889,0,8,50,1,0,1,0,0,0,1,No
2,Down.282,4,200,376.72,354.9072,-2.501651565,-2.501651565,50,0.9742458,0.357638889,0,9,52,1,0,1,0,0,0,1,No
2,Down.282,5,200,336.04,352.4765,2.002875848,2.085460067,49,0.954760884,0.357638889,0,9,51,1,0,1,0,0,0,1,No
2,Down.282,6,200,350.91,350.0458,-0.103419008,-0.061194679,65,1.26651954,0.357638889,9,14,70,1,0,1,0,0,1,0,No
2,Down.282,7,200,325.05,347.6151,2.814996577,2.602622575,52,1.013215632,0.357638889,2,12,58,1,0,1,0,0,1,0,No
2,Down.282,1,393,338.61,384.8924,5.373359108,5.830467782,48,0.935275968,0.357638889,0,7,,1,0,1,0,0,0,1,No
2,Down.282,2,393,371.77,380.8448,1.011490654,1.097537602,48,0.935275968,0.357638889,0,9,45,1,1,0,10.25,1,0,0,No
2,Down.282,3,393,364.26,376.7972,1.419275743,1.67683807,46,0.896306136,0.357638889,0,12,51,1,0,1,0,0,1,0,No
2,Down.282,4,393,346.2,372.7496,3.099085702,3.099085702,50,0.9742458,0.357638889,0,10,60,1,0,1,0,0,0,1,No
2,Down.282,5,393,346.16,368.702,2.646005611,2.354935574,53,1.032700548,0.357638889,3,10,62,1,0,1,0,0,0,1,No
2,Down.282,7,393,347.88,360.6068,1.506991121,1.705512812,47,0.915791052,0.357638889,2,14,60,1,1,0,10.375,1,0,0,No
2,Is.278,1,0,262.55,387.0459,15.99808743,12.75357735,56,1.117126304,0.363888889,9,15,70,1,0,1,,0,1,0,No
2,Is.278,2,0,307.34,384.2618,9.207596246,7.894029704,54,1.077228936,0.363888889,7,15,72,1,0,1,,0,1,0,No
2,Is.278,3,0,287.46,381.4777,11.66435761,13.78114085,46,0.917639464,0.363888889,5,13,71,1,0,1,,0,1,0,No
2,Is.278,4,0,274.03,378.6936,13.33469592,13.33469592,50,0.9974342,0.363888889,4,12,,1,0,1,,0,1,0,No
2,Is.278,5,0,231.83,375.9095,19.92410705,17.73238435,53,1.057280252,0.363888889,5,13,64,1,0,1,,0,1,0,No
2,Is.278,6,0,243.23,373.1254,17.63891691,14.57761728,55,1.09717762,0.363888889,12,20,60,1,0,1,,0,1,0,No
2,Is.278,7,0,254.6,370.3413,15.44694019,11.88591889,57,1.137074988,0.363888889,3,10,66,1,0,1,,0,0,1,No
2,Is.278,8,0,248.69,367.5572,16.10402889,14.33252838,53,1.057280252,0.363888889,9,20,71,1,0,1,,0,1,0,No
2,Is.278,10,0,268.86,361.989,12.26018583,10.51113326,54,1.077228936,0.363888889,8,23,72,1,0,1,,0,1,0,No
2,Is.278,11,0,292.15,359.2049,8.517391506,8.517391506,50,0.9974342,0.363888889,13,14,72,1,0,1,,0,1,0,No
2,Is.278,12,0,309.78,356.4208,5.781284814,6.273095502,48,0.957536832,0.363888889,0,11,65,1,0,1,,0,0,1,No
2,Is.278,13,0,285.37,353.6367,8.841305861,8.174284265,52,1.037331568,0.363888889,4,11,68,1,0,1,,0,0,1,No
2,Is.278,1,75,372.78,411.6793,4.09147756,3.381386413,55,1.09717762,0.363888889,5,15,68,1,0,1,0,0,1,0,No
2,Is.278,2,75,331.58,409.7286,8.723509618,7.209512081,55,1.09717762,0.363888889,6,15,68,1,0,1,0,0,1,0,No
2,Is.278,3,75,378.32,407.7779,3.090871997,2.649924551,54,1.077228936,0.363888889,8,17,64,1,1,0,12.5,1,0,0,No
2,Is.278,4,75,358.03,405.8272,5.16547806,4.428564867,54,1.077228936,0.363888889,7,12,66,1,0,1,0,0,1,0,No
2,Is.278,5,75,321.73,403.8765,9.373594274,9.373594274,50,0.9974342,0.363888889,12,22,74,1,0,1,0,0,1,0,No
2,Is.278,6,75,,,,,45,0.89769078,0.363888889,11,,74,0,0,1,0,0,1,0,No
2,Is.278,7,75,354.87,399.9751,4.932169143,5.135536384,49,0.977485516,0.363888889,4,14,72,1,0,1,0,0,1,0,No
2,Is.278,8,75,404.19,398.0244,-0.633644842,-0.563941654,53,1.057280252,0.363888889,0,6,,1,0,1,0,0,0,1,No
2,Is.278,9,75,318.79,396.0737,8.947829937,7.671321963,54,1.077228936,0.363888889,2,9,65,1,0,1,0,0,0,1,No
2,Is.278,10,75,384.85,394.123,0.981455991,0.841440322,54,1.077228936,0.363888889,7,20,60,1,1,0,14.75,1,0,0,No
2,Is.278,11,75,337.88,392.1723,6.142416781,5.466729069,53,1.057280252,0.363888889,9,16,71,1,0,1,0,0,1,0,No
2,Is.278,12,75,340.35,390.2216,5.636622352,6.659525463,46,0.917639464,0.363888889,13,18,83,1,1,0,11.25,1,0,0,No
2,Is.278,1,200,358.35,362.1993,0.440427725,0.440427725,50,0.9974342,0.363888889,5,,71,0,0,1,0,0,1,0,No
2,Is.278,2,200,305.37,359.7686,6.757703898,5.199833717,57,1.137074988,0.363888889,6,15,70,1,0,1,0,0,1,0,No
2,Is.278,3,200,363.79,357.3379,-0.737654236,-0.58805344,56,1.117126304,0.363888889,3,9,68,1,0,1,0,0,0,1,No
2,Is.278,4,200,342.33,354.9072,1.487315105,1.185678496,56,1.117126304,0.363888889,2,11,66,1,0,1,0,0,0,1,No
2,Is.278,5,200,358.58,352.4765,-0.707681699,-0.629834193,53,1.057280252,0.363888889,6,11,64,1,0,1,0,0,0,1,No
2,Is.278,6,200,303.65,350.0458,5.861196305,5.216443845,53,1.057280252,0.363888889,11,16,83,1,0,1,0,0,1,0,No
2,Is.278,7,200,304.27,347.6151,5.489877767,4.885971669,53,1.057280252,0.363888889,5,13,70,1,0,1,0,0,1,0,No
2,Is.278,8,200,318.06,345.1844,3.373504603,2.892236456,54,1.077228936,0.363888889,15,18,85,1,0,1,0,0,1,0,No
2,Is.278,9,200,294.06,342.7537,6.316280462,5.035300113,56,1.117126304,0.363888889,8,15,69,1,0,1,0,0,1,0,No
2,Is.278,10,200,327.77,340.323,1.549223879,1.235031792,56,1.117126304,0.363888889,3,12,62,1,0,1,0,0,1,0,No
2,Is.278,11,200,318.24,337.8923,2.470042053,1.773945743,59,1.176972356,0.363888889,9,13,73,1,1,0,,1,0,0,No
2,Is.278,12,200,314.13,335.4616,2.708268219,2.938659091,48,0.957536832,0.363888889,9,16,71,1,0,1,0,0,1,0,No
2,Is.278,1,393,367.78,384.8924,1.874701981,1.668478089,53,1.057280252,0.363888889,2,20,56,1,0,1,0,0,1,0,No
2,Is.278,2,393,339.92,380.8448,4.686113703,3.735741154,56,1.117126304,0.363888889,6,12,69,1,0,1,0,0,1,0,No
2,Is.278,3,393,364.55,376.7972,1.362094163,1.259332621,52,1.037331568,0.363888889,2,10,68,1,0,1,0,0,0,1,No
2,Is.278,4,393,360.02,372.7496,1.432331247,0.994674477,60,1.19692104,0.363888889,5,11,75,1,0,1,0,0,0,1,No
2,Is.278,5,393,395.34,368.702,-2.875496886,-2.763837838,51,1.017382884,0.363888889,6,15,66,1,0,1,0,0,1,0,No
2,Is.278,7,393,328.91,360.6068,3.792531749,2.548059493,61,1.216869724,0.363888889,9,13,75,1,1,0,,1,0,0,No
2,Is.278,8,393,342.59,356.5592,1.647448821,1.313336114,56,1.117126304,0.363888889,9,17,83,1,1,0,9.375,1,0,0,No
2,Is.278,9,393,302.86,352.5116,6.257935387,5.365170942,54,1.077228936,0.363888889,3,12,63,1,0,1,0,0,1,0,No
2,Is.278,10,393,372.83,348.464,-2.78605484,-3.023062977,48,0.957536832,0.363888889,0,6,,1,0,1,0,0,0,1,No
2,Is.278,11,393,298.84,344.4164,5.851088685,4.664452077,56,1.117126304,0.363888889,0,8,61,1,0,1,0,0,0,1,No
2,Is.278,12,393,309.24,340.3688,3.953626949,3.800102796,51,1.017382884,0.363888889,0,9,64,1,0,1,0,0,0,1,No
2,Is.278,13,393,274.75,336.3212,8.335170512,7.418272083,53,1.057280252,0.363888889,4,14,66,1,1,0,3,1,0,0,No
2,Mid.263,1,0,290.47,387.0459,12.03908463,9.597484555,56,1.091155296,0.357638889,5,15,72,1,0,1,,0,1,0,No
2,Mid.263,2,0,260.7,384.2618,16.2714591,11.29962437,60,1.16909496,0.357638889,3,14,77,1,0,1,,0,1,0,No
2,Mid.263,3,0,258.4,381.4777,16.33814033,11.34593079,60,1.16909496,0.357638889,7,16,77,1,0,1,,0,1,0,No
2,Mid.263,4,0,300.64,378.6936,9.680738296,7.717425299,56,1.091155296,0.357638889,10,16,73,1,0,1,,0,1,0,No
2,Mid.263,5,0,,,,,60,1.16909496,0.357638889,12,18,77,1,0,1,,0,1,0,No
2,Mid.263,6,0,280.47,373.1254,11.9721791,9.544147882,56,1.091155296,0.357638889,4,14,70,1,0,1,,0,1,0,No
2,Mid.263,7,0,229.27,370.3413,20.11210244,15.47560975,57,1.110640212,0.357638889,25,19,83,1,0,1,,0,1,0,No
2,Mid.263,8,0,250.27,367.5572,16.11983329,12.8506324,56,1.091155296,0.357638889,11,16,77,1,0,1,,0,1,0,No
2,Mid.263,9,0,276.79,364.7731,11.57661104,11.12707712,51,0.993730716,0.357638889,7,16,75,1,0,1,,0,1,0,No
2,Mid.263,10,0,,,,,55,1.07167038,0.357638889,21,19,81,1,0,1,,0,1,0,No
2,Mid.263,11,0,253.7,359.2049,14.58484474,11.62694893,56,1.091155296,0.357638889,11,15,74,1,0,1,,0,1,0,No
2,Mid.263,12,0,274.4,356.4208,10.96882222,10.96882222,50,0.9742458,0.357638889,30,22,90,1,0,1,,0,1,0,No
2,Mid.263,13,0,236.18,353.6367,16.93087223,13.02775641,57,1.110640212,0.357638889,2,11,73,1,0,1,,0,0,1,No
2,Mid.263,14,0,226.56,350.8526,18.34349096,14.62331869,56,1.091155296,0.357638889,10,16,76,1,0,1,,0,1,0,No
2,Mid.263,15,0,272.59,348.0685,10.25184085,9.478403152,52,1.013215632,0.357638889,26,20,82,1,0,1,,0,1,0,No
2,Mid.263,1,75,292.8,411.6793,14.29185458,10.26418743,59,1.149610044,0.357638889,6,13,73,1,0,1,0,0,1,0,No
2,Mid.263,2,75,271.96,409.7286,17.18940552,11.17937404,62,1.208064792,0.357638889,12,,83,0,0,1,0,0,1,0,No
2,Mid.263,3,75,296.25,407.7779,13.40118403,9.959262802,58,1.130125128,0.357638889,7,12,69,1,0,1,0,0,1,0,No
2,Mid.263,4,75,313.49,405.8272,10.8276812,8.331549093,57,1.110640212,0.357638889,4,14,71,1,0,1,0,0,1,0,No
2,Mid.263,5,75,,,,,58,1.130125128,0.357638889,13,16,71,1,0,1,0,0,1,0,No
2,Mid.263,6,75,293.54,401.9258,13.18034425,8.855377758,61,1.188579876,0.357638889,6,16,73,1,0,1,0,0,1,0,No
2,Mid.263,7,75,293.82,399.9751,12.93630124,9.954063746,57,1.110640212,0.357638889,3,12,64,1,0,1,0,0,1,0,No
2,Mid.263,8,75,275.73,398.0244,15.39644577,12.2739523,56,1.091155296,0.357638889,11,16,73,1,1,0,8.25,1,0,0,No
2,Mid.263,9,75,306.79,396.0737,10.71346707,9.534947553,53,1.032700548,0.357638889,16,19,75,1,0,1,0,0,1,0,No
2,Mid.263,10,75,333.29,394.123,7.031536558,6.028409258,54,1.052185464,0.357638889,8,16,70,1,0,1,0,0,1,0,No
2,Mid.263,11,75,267.74,392.1723,16.00853272,12.76190427,56,1.091155296,0.357638889,16,16,78,1,0,1,0,0,1,0,No
2,Mid.263,12,75,295.1,390.2216,11.71854528,10.42946358,53,1.032700548,0.357638889,9,20,71,1,0,1,0,0,1,0,No
2,Mid.263,13,75,,,,,57,1.110640212,0.357638889,11,16,72,1,0,1,0,0,1,0,No
2,Mid.263,14,75,277.35,386.3202,13.89892108,12.36999028,53,1.032700548,0.357638889,20,18,74,1,0,1,0,0,1,0,No
2,Mid.263,15,75,325.35,384.3695,6.991806907,6.464318516,52,1.013215632,0.357638889,0,7,,1,0,1,0,0,0,1,No
2,Mid.263,1,200,229.95,362.1993,19.05550821,13.23299181,60,1.16909496,0.357638889,9,14,75,1,0,1,0,0,1,0,No
2,Mid.263,2,200,288.69,359.7686,9.231697355,8.216177781,53,1.032700548,0.357638889,12,16,67,1,0,1,0,0,1,0,No
2,Mid.263,3,200,288.9,357.3379,8.916866924,7.369311507,55,1.07167038,0.357638889,13,21,84,1,0,1,0,0,1,0,No
2,Mid.263,4,200,326.41,354.9072,3.510611803,2.901332069,55,1.07167038,0.357638889,6,12,78,1,0,1,0,0,1,0,No
2,Mid.263,5,200,334.43,352.4765,2.204305721,1.961824244,53,1.032700548,0.357638889,10,17,71,1,1,0,21.25,1,0,0,No
2,Mid.263,6,200,246.41,350.0458,14.72437137,10.57481426,59,1.149610044,0.357638889,16,18,75,1,0,1,0,0,1,0,No
2,Mid.263,7,200,251.6,347.6151,13.55789254,10.43235807,57,1.110640212,0.357638889,15,17,77,1,0,1,0,0,1,0,No
2,Mid.263,8,200,236.23,345.1844,15.90736657,12.24020204,57,1.110640212,0.357638889,12,17,79,1,1,0,21.75,1,0,0,No
2,Mid.263,9,200,229.58,342.7537,16.80859828,12.93367057,57,1.110640212,0.357638889,20,22,79,1,0,1,0,0,1,0,No
2,Mid.263,10,200,266.96,340.323,10.18330248,8.118066388,56,1.091155296,0.357638889,24,19,73,1,1,0,7.5,1,0,0,No
2,Mid.263,11,200,264.22,337.8923,10.31536798,8.525097505,55,1.07167038,0.357638889,20,18,79,1,1,0,29.625,1,0,0,No
2,Mid.263,12,200,283.8,335.4616,7.014242619,5.796894726,55,1.07167038,0.357638889,6,15,63,1,1,0,2.375,1,0,0,No
2,Mid.263,13,200,287.03,333.0309,6.234579481,5.345147017,54,1.052185464,0.357638889,5,13,72,1,0,1,0,0,1,0,No
2,Mid.263,14,200,280.76,330.6002,6.853683292,5.664201068,55,1.07167038,0.357638889,12,16,66,1,0,1,0,0,1,0,No
2,Mid.263,15,200,298.33,328.1695,3.998306244,4.723896791,46,0.896306136,0.357638889,1,10,53,1,0,1,0,0,0,1,No
2,Mid.263,1,393,321.56,384.8924,7.540273255,6.011059674,56,1.091155296,0.357638889,8,15,74,1,1,0,10,1,0,0,No
2,Mid.263,2,393,320.85,380.8448,7.189579665,5.731488891,56,1.091155296,0.357638889,5,12,65,1,0,1,0,0,1,0,No
2,Mid.263,3,393,310.03,376.7972,8.180236437,6.521234405,56,1.091155296,0.357638889,7,14,71,1,0,1,0,0,1,0,No
2,Mid.263,4,393,301.46,372.7496,8.902955596,6.393964088,59,1.149610044,0.357638889,23,18,82,1,0,1,0,0,1,0,No
2,Mid.263,5,393,353.88,368.702,1.72090585,1.324181171,57,1.110640212,0.357638889,3,13,72,1,0,1,0,0,1,0,No
2,Mid.263,6,393,353.78,364.6544,1.269778217,0.943652064,58,1.130125128,0.357638889,0,6,,1,0,1,0,0,0,1,No
2,Mid.263,7,393,311.97,360.6068,6.076568148,4.675721874,57,1.110640212,0.357638889,0,8,54,1,0,1,0,0,0,1,No
2,Mid.263,8,393,307.62,356.5592,6.192071159,4.936281217,56,1.091155296,0.357638889,8,14,69,1,0,1,0,0,1,0,No
2,Mid.263,9,393,314.34,352.5116,4.806873515,4.121119269,54,1.052185464,0.357638889,13,21,78,1,1,0,23.625,1,0,0,No
2,Mid.263,10,393,340.79,348.464,0.933978682,0.771883208,55,1.07167038,0.357638889,9,14,69,1,0,1,0,0,1,0,No
2,Mid.263,11,393,318.19,344.4164,3.321899727,3.45887102,49,0.954760884,0.357638889,0,6,,1,0,1,0,0,0,1,No
2,Mid.263,12,393,305.7,340.3688,4.505613486,4.165692942,52,1.013215632,0.357638889,9,14,71,1,0,1,0,0,1,0,No
2,Mid.263,13,393,,,,,50,0.9742458,0.357638889,12,17,71,1,0,1,0,0,1,0,No
2,Mid.263,14,393,332.82,332.2736,-0.068913536,-0.05908225,54,1.052185464,0.357638889,10,14,72,1,0,1,0,0,1,0,No
2,Mid.263,15,393,290.4,328.226,5.135478119,3.688220424,59,1.149610044,0.357638889,0,7,,1,0,1,0,0,0,1,No
2,Mid.273,1,0,328.47,387.0459,6.816369369,8.802129866,44,0.877742096,0.361111111,15,,86,0,0,1,,0,1,0,No
2,Mid.273,2,0,,,,,59,1.176972356,0.361111111,2,12,78,1,0,1,,0,1,0,No
2,Mid.273,3,0,196.65,381.4777,27.52450186,19.1142374,60,1.19692104,0.361111111,7,17,91,1,0,1,,0,1,0,No
2,Mid.273,4,0,178.77,378.6936,31.1799062,20.27829487,62,1.236818408,0.361111111,27,,106,0,0,1,,0,1,0,No
2,Mid.273,5,0,292.95,375.9095,10.35746904,8.87986029,54,1.077228936,0.361111111,10,,93,0,0,1,,0,1,0,No
2,Mid.273,6,0,194.51,373.1254,27.05944073,17.59849163,62,1.236818408,0.361111111,35,,102,0,0,1,,0,1,0,No
2,Mid.273,7,0,208.11,370.3413,23.94103404,15.57039154,62,1.236818408,0.361111111,32,,101,0,0,1,,0,1,0,No
2,Mid.273,8,0,282.92,367.5572,10.87122935,12.30333788,47,0.937588148,0.361111111,15,,96,0,0,1,,0,1,0,No
2,Mid.273,9,0,192.84,364.7731,26.47722546,21.10748203,56,1.117126304,0.361111111,24,,104,0,0,1,,0,1,0,No
2,Mid.273,10,0,308.3,361.989,6.668604958,5.717253908,54,1.077228936,0.361111111,28,,100,0,0,1,,0,1,0,No
2,Mid.273,11,0,264.62,359.2049,12.69407672,11.29768309,53,1.057280252,0.361111111,20,,100,0,0,1,,0,1,0,No
2,Mid.273,12,0,229.73,356.4208,18.24399757,13.10255499,59,1.176972356,0.361111111,13,,102,0,0,1,,0,1,0,No
2,Mid.273,13,0,236.23,353.6367,16.7592825,12.454877,58,1.157023672,0.361111111,18,,99,0,0,1,,0,1,0,No
2,Mid.273,14,0,267.64,350.8526,11.24543347,10.00839575,53,1.057280252,0.361111111,18,,94,0,0,1,,0,1,0,No
2,Mid.273,15,0,282.16,348.0685,8.719962102,6.262541009,59,1.176972356,0.361111111,9,,98,0,0,1,,0,1,0,No
2,Mid.273,1,75,287.22,411.6793,14.95368729,10.73950538,59,1.176972356,0.361111111,13,,103,0,0,1,0,0,1,0,No
2,Mid.273,2,75,,,,,62,1.236818408,0.361111111,32,,107,0,0,1,0,0,1,0,No
2,Mid.273,3,75,361.99,407.7779,4.94748317,3.435752201,60,1.19692104,0.361111111,24,,101,0,0,1,0,0,1,0,No
2,Mid.273,4,75,285.27,405.8272,14.64194851,10.88135294,58,1.157023672,0.361111111,4,14,75,1,0,1,0,0,1,0,No
2,Mid.273,5,75,272.08,403.8765,16.4082322,11.3946057,60,1.19692104,0.361111111,3,14,80,1,1,0,18.125,1,0,0,No
2,Mid.273,6,75,297.11,401.9258,12.55147147,8.716299631,60,1.19692104,0.361111111,0,14,87,1,0,1,0,0,1,0,No
2,Mid.273,7,75,372.34,399.9751,2.973941162,2.135838238,59,1.176972356,0.361111111,28,,102,0,0,1,0,0,1,0,No
2,Mid.273,8,75,316.85,398.0244,9.474293112,6.579370216,60,1.19692104,0.361111111,3,14,80,1,0,1,0,0,1,0,No
2,Mid.273,9,75,315.91,396.0737,9.393629905,7.7633305,55,1.09717762,0.361111111,17,,103,0,0,1,0,0,1,0,No
2,Mid.273,10,75,374.33,394.123,2.140280945,1.646876689,57,1.137074988,0.361111111,20,,103,0,0,1,0,0,1,0,No
2,Mid.273,11,75,297.66,392.1723,11.45420537,8.226231951,59,1.176972356,0.361111111,10,,99,0,0,1,0,0,1,0,No
2,Mid.273,12,75,290.25,390.2216,12.29422828,5.464101458,75,1.4961513,0.361111111,0,10,84,1,0,1,0,0,0,1,No
2,Mid.273,13,75,366.92,388.2709,2.34939259,1.941646768,55,1.09717762,0.361111111,16,,101,0,0,1,0,0,1,0,No
2,Mid.273,14,75,348.26,386.3202,4.308254253,3.834330948,53,1.057280252,0.361111111,14,19,92,1,0,1,0,0,1,0,No
2,Mid.273,15,75,385.75,384.3695,-0.148922103,-0.123076118,55,1.09717762,0.361111111,14,,94,0,0,1,0,0,1,0,No
2,Mid.273,1,200,277.99,362.1993,10.99147033,7.893902854,59,1.176972356,0.361111111,12,,99,0,0,1,0,0,1,0,No
2,Mid.273,2,200,315.77,359.7686,5.418565471,5.418565471,50,0.9974342,0.361111111,15,19,87,1,1,0,42.375,1,0,0,No
2,Mid.273,3,200,294.15,357.3379,8.083051951,6.00702434,58,1.157023672,0.361111111,8,16,78,1,1,0,29.75,1,0,0,No
2,Mid.273,5,200,236.06,352.4765,16.6526838,13.27541757,56,1.117126304,0.361111111,6,19,93,1,0,1,0,0,1,0,No
2,Mid.273,6,200,314.15,350.0458,4.494188391,3.714205281,55,1.09717762,0.361111111,12,17,85,1,1,0,26.625,1,0,0,No
2,Mid.273,7,200,265.03,347.6151,11.26742425,8.373531697,58,1.157023672,0.361111111,23,,98,0,0,1,0,0,1,0,No
2,Mid.273,8,200,323.04,345.1844,2.754108516,2.195558447,56,1.117126304,0.361111111,14,,94,0,0,1,0,0,1,0,No
2,Mid.273,9,200,219.85,342.7537,18.44584412,12.80961397,60,1.19692104,0.361111111,19,,106,0,0,1,0,0,1,0,No
2,Mid.273,10,200,299.21,340.323,5.348056098,4.115155507,57,1.137074988,0.361111111,1,13,78,1,0,1,0,0,1,0,No
